MID,DISCIPL,COMMONNAME,PHONE,WEBURL,LONGITUDE,LATITUDE,GSTREET,GCITY,GSTATE,GZIP5
8400400419,ART,YOUNG ARTS ARIZONA,6028523605,HTTP://WWW.YOUNGARTSAZ.ORG,-111.97454,33.52066,5741 N ECHO CANYON CIR,PHOENIX,AZ,85018
8400400420,CMU,CHILDREN'S MUSEUM OF PHOENIX,6022530501,HTTP://CHILDRENSMUSEUMOFPHOENIX.ORG/,-112.06503,33.4504,215 N 7TH ST,PHOENIX,AZ,85034
8400400427,ZAW,RUNNIN W WILDLIFE CENTER, ,HTTP://RUNNINW.COM/ANIMAL-RECOVERY.HTML,-111.9241,34.72331,PO BOX 980,CORNVILLE,AZ,86325
8400400429,ART,RAICES TALLER 222 ART GALLERY & WORKSHOP,5208815335, ,-110.96797,32.2277,218 E 6TH STREET,TUCSON,AZ,85705
8400400432,HST,SCOTTSDALE MUSEUM OF NATURAL HISTORY AND CULTURAL CENTER, , ,-111.77683,33.47239,2558 E LEHI RD,MESA,AZ,85213
8400400434,NAT,INTERNATIONAL ACADEMY OF NATURAL SCIENCE, , ,-112.00484,34.72305,989 SOUTH MAIN STREET  SUITE A-181,COTTONWOOD,AZ,86326
8400400436,HST,BULLION PLAZA CULTURAL CENTER & MUSEUM,9284733700, ,-110.87103,33.39646,150 N PLAZA CIR,MIAMI,AZ,85539
8400400440,SCI,SCIENCE CENTER OF INQUIRY,4808390351,HTTP://WWW.THESCIENCECENTER.ORG/,-111.71713,33.60679,13225 N VERDE RIVER DRIV,FOUNTAIN HIL,AZ,85268
8400400443,ART,TUCSON MUSEUM OF ART,5206967450, ,-110.97539,32.22332,140 N MAIN AVE,TUCSON,AZ,85701
8400400448,HST,PHOENIX MUSEUM OF HISTORY,6022532734, ,-112.05986,33.48801,1040 E OSBORN RD UNIT 404,PHOENIX,AZ,85014
8400400451,ART,PHOENIX AFRICAN ART MUSEUM,6023070893, ,-112.04534,33.36551,1719 E PICKRELL DR,PHOENIX,AZ,85042
8400400454,ZAW,TUCSON ZOOLOGICAL SOCIETY,5208814753, ,-110.91805,32.20889,1030 S RANDOLPH WAY,TUCSON,AZ,85716
8400400456,HST,CAVE CREEK MUSEUM,4804882764,HTTP://CAVECREEKMUSEUM.ORG/,-111.94336,33.83384,6140 E SKYLINE DR,CAVE CREEK,AZ,85327
8400400460,ART,WEST VALLEY ART MUSEUM,6239720635,HTTP://WWW.WVAM.ORG/,-112.2415,33.57722,8401 W MONROE STREET,PEORIA,AZ,85385
8400400464,HST,JOHNSON HISTORICAL MUSEUM OF THE SOUTHWEST, , ,-112.28134,33.5996,12630 N 103RD AVE STE 21,SUN CITY,AZ,85351
8400400479,BOT,GRAND CANYON NATIONAL PARK,9286387769, ,-112.13862,36.05442,PO BOX 399,GRAND CANYON,AZ,86023
8400400482,BOT,PETRIFIED FOREST NATIONAL PARK,9285246228, ,-109.77972,35.06816,1 PARK RD,PETRIFIED FO,AZ,86028
8400400485,BOT,SAGUARO NATIONAL PARK,5207335100, ,-111.16237,32.24472,2700 N KINNEY RD,TUCSON,AZ,85743
8400500007,HST,SHILOH MUSEUM OF OZARK HISTORY,4797508165,HTTP://SHILOHMUSEUM.ORG/,-94.13107,36.18645,118 W JOHNSON,SPRINGDALE,AR,72764
8400500016,HST,MOSAIC TEMPLARS CULTURAL CENTER,5016833593,HTTP://WWW.MOSAICTEMPLARSCENTER.COM,-92.2651,34.74343,PO BOX 3195,LITTLE ROCK,AR,72203
8400500020,NAT,MID-AMERICA MUSEUM, , ,-93.11695,34.51894,500 MID AMERICA BLVD,HOT SPRINGS,AR,71913
8400500026,ART,FINE ARTS CENTER GALLERY,4795755202,HTTP://WWW.UARK.EDU/404.PHP,-90.67934,35.84933,116 FINE ARTS CTR,FAYETTEVILLE,AR,72467
8400500032,ART,FORT SMITH REGIONAL ART MUSEUM,4797842787,HTTP://FSRAM.ORG/,-94.41512,35.38116,1601 ROGERS AVE,FORT SMITH,AR,72902
8400500036,HST,MELBOURNE HISTORY MUSEUM,8703683666, ,-91.89038,36.05874,915 MAIN ST,MELBOURNE,AR,72556
8400500059,ART,CRYSTAL BRIDGES MUSEUM OF AMERICAN ART,4794185700, ,-94.19285,36.38053,600 MUSEUM WAY,BENTONVILLE,AR,72712
8400500065,HST,PERRY COUNTY HISTORICAL MUSEUM,5018891571, ,-92.82581,34.97681,408 MAIN STREET,PERRYVILLE,AR,72126
8400500066,ART,GALLERY MINT MUSEUM,4792535055, ,-93.73889,36.3914,PO BOX 706,EUREKA SPRING,AR,72632
8400500070,CMU,CHILDREN'S MUSEUM OF NORTHWEST ARKANSAS,4796969280,HTTP://WWW.AMAZEUM.ORG/,-94.20959,36.37252,110 W CENTRAL AVE,BENTONVILLE,AR,72712
8400500074,HST,MUSEUM OF NATIVE AMERICAN HISTORY, ,HTTP://WWW.MONAH.US,-94.22155,36.36119,202 SW 0 ST,BENTONVILLE,AR,72712
8400500080,HST,MUSEUM OF THE ARKANSAS GRAND PRAIRIE,8706737001,HTTP://GRANDPRAIRIEMUSEUM.ORG,-91.54159,34.49924,921 E 4TH ST,STUTTGART,AR,72160
8400500083,ART,ARKANSAS ARTS CENTER,5013724000,HTTP://WWW.ARKARTS.COM,-92.2651,34.74343,PO BOX 2137,LITTLE ROCK,AR,72203
8400500092,HST,CLINTON HOUSE MUSEUM,4794440066,HTTP://WWW.CLINTONHOUSEMUSEUM.ORG,-94.17116,36.06396,930 W CLINTON DR,FAYETTEVILLE,AR,72701
8400500094,HST,CALICO ROCK MUSEUM FOUNDATION,8702976100,HTTP://WWW.CALICOROCKMUSEUM.COM/,-92.14076,36.11614,104 MAIN ST,CALICO ROCK,AR,72519
8400500097,BOT,RIVER VALLEY BOTANICAL GARDENS, , ,-94.38493,35.3689,4300 ROGERS AVE STE 26,FORT SMITH,AR,72903
8400500102,HST,DELTA GATEWAY MUSEUM,8708242346,HTTP://DELTAGATEWAYMUSEUM.WEEBLY.COM,-89.90449,35.92751,210 W MAIN ST,BLYTHEVILLE,AR,72315
8400500104,ART,MUSEUM OF CONTEMPORARY ART OF HOT SPRINGS, ,HTTP://MUSEUMOFCONTEMPORARYART.COM,-90.50345,36.05613,1400 W COURT ST STE 1,PARAGOULD,AR,72450
8400500109,HST,OLD STATES HOUSE MUSEUM,5013249685,HTTP://WWW.OLDSTATEHOUSE.COM,-92.27331,34.74858,300 W MARKHAM ST,LITTLE ROCK,AR,72201
8400500128,HST,ARKANSAS AIR MUSEUM,4795214947,HTTP://WWW.ARKANSASAIRANDMILITARY.COM,-94.17278,36.01731,4290 S SCHOOL AVE,FAYETTEVILLE,AR,72701
8400500133,ART,OZARK HERITAGE ART CENTER & MUSEUM,8704482557, ,-92.55868,35.83104,410 OAK STREET,LESLIE,AR,72645
8400500136,ZAW,CROSSETT ZOO,8703647732, ,-91.96326,33.13675,PO BOX 560,CROSSETT,AR,71635
8400500157,CMU,HOWARD COUNTY CHILDREN'S CENTER,8708451211,HTTP://WWW.HOWARDCOUNTYCHILDRENSCENTER.COM/,-93.86406,33.95166,1577 HIGHWAY 371 W,NASHVILLE,AR,71852
8400500199,HST,DALLAS COUNTY MUSEUM,8703525262, ,-92.41194,33.81207,221 N MAIN ST,FORDYCE,AR,71742
8400500210,SCI,ARTS AND SCIENCE CENTER FOR SOUTHEAST ARKANSAS,8705363375, ,-92.00333,34.22274,701 S MAIN ST,PINE BLUFF,AR,71601
8400500211,HST,OZARK MILITARY MUSEUM,4795871941,HTTP://WWW.OZARKMILITARYMUSEUM.ORG,-94.17282,36.01667,4360 S SCHOOL AVE,FAYETTEVILLE,AR,72701
8400500223,CMU,CHILDREN'S MUSEUM OF ARKANSAS,5013967050, ,-92.16606,34.70142,500 PRESIDENT CLLINTON AVE,LITTLE ROCK,AR,72201
8400500233,HST,ARKANSAS COUNTRY DOCTOR MUSEUM,4798244307,HTTP://DRMUSEUM.NET/,-94.42464,35.95004,107 N STARR AVE,LINCOLN,AR,72744
8400500234,HST,OLD INDEPENDENCE REGIONAL MUSEUM,8707932121,HTTP://WWW.OIRM.ORG,-91.64454,35.77291,380 S 9TH ST,BATESVILLE,AR,72501
8400500239,HST,VAN BUREN COUNTY HISTORICAL MUSEUM,5017454066, ,-92.48076,35.59093,3RD AND POPLAR STREET,CLINTON,AR,72031
8400500246,SCI,AVIATION CADET MUSEUM,4792535008,HTTP://AVIATIONCADET.COM/,-93.69864,36.43483,39 COUNTY ROAD 2073,EUREKA SPGS,AR,72632
8400500247,HST,CENTRAL HIGH MUSEUM,5013741957,HTTP://WWW.NPS.GOV/CHSC/INDEX.HTM,-92.29731,34.73877,2120 DAISY BATES DRIVE,LITTLE ROCK,AR,72202
8400500254,HST,LONOKE COUNTY MUSEUM,5016766750, ,-91.90143,34.78382,215 FRONT ST SW,LONOKE,AR,72086
8400500255,HST,HERITAGE HOUSE MUSEUM OF MONTGOMERY COUNTY,8708674422,HTTP://WWW.HHMMC.ORG/,-93.58108,34.55149,819 LUZERNE STREET,MOUNT IDA,AR,71957
8400500272,HST,RIVER VALLEY MUSEUM OF VAN BUREN,8003325889,HTTP://WWW.ARKANSAS.COM/ATTRACTIONS/DETAIL.ASPX?ID=19056,-94.35076,35.43734,813 MAIN STREET,VAN BUREN,AR,72956
8400500275,HST,EDDIE MAE HERRON CENTER,8708924433, ,-90.97967,36.25823,1613 W MARR ST,POCAHONTAS,AR,72455
8400500283,ART,SOUTH ARKANSAS ARTS CENTER,8625474,HTTP://WWW.SAAC-ARTS.ORG,-92.6623,33.22186,110 E 5TH ST,EL DORADO,AR,71730
8400500284,HST,FORT SMITH MUSEUM OF HISTORY,4797837841,HTTP://WWW.FORTSMITHMUSEUM.ORG/,-94.42872,35.38803,320 ROGERS AVE,FORT SMITH,AR,72901
8400500289,HST,CHIDESTER MUSEUM AND HISTORIAL ASSOCIATION, , ,-93.02501,33.66454,PO BOX 351,CHIDESTER,AR,71726
8400500296,SCI,DAISY AIRGUN MUSEUM, ,HTTP://WWW.DAISYMUSEUM.COM,-94.11757,36.33302,202 W WALNUT ST,ROGERS,AR,72756
8400500305,ZAW,COVENANT FARM, , ,-91.89314,35.07389,906 W LOUISIANA ST,BEEBE,AR,72012
8400500313,BOT,JANET HUCKABEE ARKANSAS RIVER VALLEY NATURE CENTER (AR GAME & FISH COM.),4794523993,HTTP://WWW.RIVERVALLEYNATURECENTER.COM,-94.34078,35.31944,8300 WELLS LAKE ROAD,FORT SMITH,AR,72916
8400500314,BOT,OZARK NATURAL SCIENCE CENTER,4797892754,HTTP://WWW.ONSC.US,-93.70407,36.25678,1905 MADISON 1305,HUNTSVILLE,AR,72740
8400600013,HST,WESTERN PACIFIC RAILROAD MUSEUM IN PORTOLA,5308324131,HTTP://WWW.WPLIVES.ORG,-120.41702,39.84976,PO BOX 608,PORTOLA,CA,96122
8400600015,ART,WIGNALL MUSEUM AND GALLERY,9096526492,HTTP://WWW.CHAFFEY.EDU/WIGNALL/,-117.57033,34.147,5885 HAVEN AVE,RANCHO CUCAMONGA,CA,91737
8400600016,SCI,YOUTH SCIENCE INSTITUTE,4082584322,HTTP://WWW.YSI-CA.ORG,-121.79339,37.39676,16260 PENITENCIA CREEK RD,SAN JOSE,CA,95127
8400600025,ART,UC BERKELEY ART MUSEUM,5106420808,HTTP://WWW.BAMPFA.BERKELEY.EDU,-122.25501,37.86917,2626 BANCROFT WAY,BERKELEY,CA,94720
8400600033,HST,WOMENS HISTORY MUSEUM AND EDUCATION CENTER,6192337963,HTTP://WOMENSMUSEUMCA.ORG/,-117.21217,32.73884,2730 HISTORIC DECATUR ROAD SUITE 103,SAN DIEGO,CA,92102
8400600035,ART,VICTOR VALLEY MUSEUM & ART GALLERY,7602402111, ,-117.24226,34.46747,11873 APPLE VALLEY RD,APPLE VALLEY,CA,92308
8400600039,HST,UNDERGROUND GOLD MINERS MUSEUM,5302873330,HTTP://WWW.UNDERGROUNDGOLD.COM,-120.84712,39.47579,PO BOX 907,ALLEGHANY,CA,95910
8400600041,BOT,VIKINGSHOLM EMERALD BAY STATE PARK,5305257277,HTTP://WWW.VIKINGSHOLM.COM/,-120.13494,39.05024,9999 EMERALD BAY RD,TAHOMA,CA,96142
8400600058,ART,SAN JOSE INST-CONTEMPORARY ART,4082838155,HTTP://SJICA.ORG/,-121.8855,37.32922,451 S 1ST ST,SAN JOSE,CA,95113
8400600061,ART,SOJOURNER TRUTH ART CENTER,9163209573, ,-121.48443,38.49666,2251 FLORIN RD,SACRAMENTO,CA,95822
8400600071,BOT,STRYBING ARBORETUM & BOTANICAL GARDENS,4156611316,HTTP://WWW.SFBOTANICALGARDEN.ORG/,-122.46643,37.76619,1199 9TH AVE,SAN FRANCISC,CA,94122
8400600082,ART,TATTOO ART MUSEUM,4157754991, ,-122.41327,37.80232,841 COLUMBUS AVE,SAN FRANCISCO,CA,94133
8400600089,NAT,SANTA CRUZ MUSEUM OF NATURAL HISTORY,8314201111,HTTP://SANTACRUZMUSEUM.ORG/,-122.00979,36.96436,1305 EAST CLIFF DRIVE,SANTA CRUZ,CA,95062
8400600098,CMU,TEMECULA CHILDREN'S MUSEUM,9513086376, ,-117.14955,33.49286,42081 MAIN ST,TEMECULA,CA,92590
8400600100,ART,SONOMA MUSEUM OF VISUAL ART,7079397862,HTTP://WWW.SVMA.ORG,-122.47206,38.29336,50 MARK WEST SPRINGS RD,SONOMA,CA,95476
8400600101,HST,SANTA MONICA HISTORY MUSEUM,3103952290,HTTP://SANTAMONICAHISTORY.ORG/,-118.49314,34.0193,1350 7TH ST,SANTA MONICA,CA,90401
8400600102,SCI,SCHREDER PLANETARIUM,5302250200,HTTP://WWW.SCHREDERPLANETARIUM.COM/PAGE.CFM?P=21,-122.40089,40.5803,1644 MAGNOLIA AVE,REDDING,CA,96001
8400600113,HST,SIERRA NEVADA LOGGING MUSEUM,2097956782,HTTP://SIERRALOGGINGMUSEUM.ORG,-120.30555,38.28868,PO BOX 3619,ARNOLD,CA,95223
8400600128,ART,SAN FRANCISCO MUSEUM OF CRAFT+DESIGN,4157730303,HTTP://WWW.SFMCD.ORG,-122.38803,37.75708,2569 3RD ST,SAN FRANCISC,CA,94107
8400600140,ART,PAPILLION INSTITUTE OF ART,3236428402,HTTP://WWW.PAPILLIONART.COM/,-118.33136,34.0053,4336 DEGNAN BOULEVARD,LOS ANGELES,CA,90015
8400600153,ART,RICHARD L NELSON GALLERY,9167528500,HTTP://NELSONGALLERY.UCDAVIS.EDU/,-121.74756,38.53353,1 SHEILDS AVENUE,DAVIS,CA,95616
8400600166,HST,RICHMOND MUSEUM OF HISTORY,5102357387, ,-122.36566,37.93673,400 NEVIN AVENUE,400 NEVIN AVE,CA,94802
8400600167,HST,NOVATO HISTORY MUSEUM,4158974320,HTTP://NOVATO.ORG/ABOUT-NOVATO/ARTS-CULTURE/HISTORY-MUSEUMS-OF-NOVATO,-122.56934,38.10607,922 MACHIN AVE,NOVATO,CA,94945
8400600171,HST,SACRAMENTO HISTORY MUSEUM,9168087059, ,-121.50439,38.58468,101 I STREET,SACRAMENTO,CA,95814
8400600172,NAT,RAYMOND ALF MUSEUM,7146442798, ,-117.73957,34.12575,1175 W BASELINE RD,CLAREMONT,CA,91711
8400600192,HST,ORANGE COUNTY NATURAL HISTORY MUSEUM,9498313287, ,-117.71828,33.55466,28373 ALICIA PKWY,LAGUNA NIGUEL,CA,92677
8400600206,BOT,SAN DIEGO BOTANICAL-GARDEN,6192322721,HTTP://WWW.NIWA.ORG,-117.14622,32.72963,2125 PARK BLVD,SAN DIEGO,CA,92101
8400600210,ART,PERFORMANCE ART INSTITUTE,4155010575, ,-122.40982,37.78897,575 SUTTER ST,SAN FRANCISCO,CA,94102
8400600214,ART,PACIFIC GROVE ART CENTER,8313752208,HTTP://WWW.PGARTCENTER.ORG,-121.92133,36.61885,PO BOX 633,PACIFIC GROV,CA,93950
8400600216,SCI,REUBEN H FLEET SCIENCE CENTER,6192381233,HTTP://WWW.RHFLEET.ORG,-117.1508,32.74961,PO BOX 33303,SAN DIEGO,CA,92163
8400600220,BOT,POINT REYES NATIONAL SEASHORE,4154645100,HTTP://WWW.NPS.GOV/PORE/INDEX.HTM,-122.98412,38.03375,1 BEAR VALLEY ROAD BUILD,POINT REYES,CA,94956
8400600221,HST,SAN FERNANDO CULTURAL ARTS AND HISTORY MUSEUM,8188386360, ,-118.44346,34.27915,519 S BRAND BLVD,SAN FERNANDO,CA,91340
8400600224,HST,SS RED OAK VICTORY,5102372933, ,-122.36566,37.93673,400 NEVIN AVE,RICHMOND,CA,94801
8400600228,HST,PLUMAS COUNTY MUSEUM,5302836320, ,-120.94808,39.93569,500 JACKSON ST,QUINCY,CA,95971
8400600232,HST,MARITIME MUSEUM-SAN FRANCISCO,4155616662, ,-122.4321,37.80529,2 MARINA BOULEVARD BUILDING E,SAN FRANCISCO,CA,94123
8400600237,BOT,MENDOCINO COAST BOTANICAL GARDENS,7079644352, ,-123.8087,39.40855,18220 N HIGHWAY ONE,FORT BRAGG,CA,95437
8400600247,SCI,MOUNT WILSON OBSERVATORY,6264409016,HTTP://WWW.MTWILSON.EDU,-118.18846,34.19892,466 FOOTHILL BLVD #327,LA CANADA,CA,91024
8400600251,HST,NEEDLES REGIONAL MUSEUM,7603265678, ,-114.61108,34.83805,PO BOX 978,NEEDLES,CA,92363
8400600258,BOT,MAIDU INTERPRETIVE CENTER,9167745934,HTTP://WWW.ROSEVILLE.CA.US/PARKS/,-121.28951,38.75672,PO BOX 1311,ROSEVILLE,CA,95678
8400600260,HST,CONTEMPOARY JEWISH MUSEUM,4153579840,HTTP://WWW.THECJM.ORG,-122.40245,37.78602,736 MISSION ST,SAN FRANCISC,CA,94103
8400600274,BOT,MCCONNELL ARBORETUM,8008878532,HTTP://WWW.TURTLEBAY.ORG/GARDENS,-122.38501,40.59606,1335 ARBORETUM DR,REDDING,CA,96001
8400600279,ZAW,MARINE SCIENCE DEPARTMENT PUBLIC AQUARIUM, , ,-117.92329,33.67324,ORANGE COAST COLLEGE 2701 FAIRVIEW ROAD,COSTA MESA,CA,92628
8400600282,ART,MCNABB MARTIN CONTEMPORARY ART,6192039281,HTTP://MCNABBMARTINCONTEMPORARYART.COM/,-117.16817,32.72546,1990 COLUMBIA ST,SAN DIEGO,CA,92101
8400600285,HST,MARSHALL GOLD DISCOVERY STATE HISTORIC PARK,5306223470,HTTP://WWW.PARKS.CA.GOV/?PAGE_ID=484,-120.88907,38.7975,PO BOX 461,COLOMA,CA,95613
8400600292,ART,MUSEUM OF NEON ART,2134899918,HTTP://WWW.NEONMONA.ORG,-118.26094,34.04358,501 W OLYMPIC BLVD,GLENDALE,CA,90015
8400600296,ART,MUSEUM OF CONTEMPORY ART,8584543541,HTTP://WWW.MCASD.ORG,-117.16174,32.71851,700 PROSPECT STREET,SAN DIEGO,CA,92101
8400600303,HST,MUSEUM OF SAN RAMON VALLEY,9258373750,HTTP://WWW.MUSEUMSRV.ORG,-121.98559,37.8147,PO BOX 39,DANVILLE,CA,94526
8400600311,ART,MEXICAN AMERICAN MUSEUM OF ART OF NORTHAMERICA,7145413070,HTTP://WWW.BOWERS.ORG,-117.84847,33.73502,1025 S LINWOOD AVE,SANTA ANA,CA,92705
8400600328,HST,INTERNATIONAL PRINTING MUSEUM,3105157166,HTTP://WWW.PRINTMUSEUM.ORG,-118.1614,33.98527,5800 S EASTERN AVE STE 4,COMMERCE,CA,90040
8400600331,HST,LONE PINE FILM HISTORY MUSEUMS,7608769909,HTTP://WWW.LONEPINEFILMHISTORYMUSEUM.ORG,-118.07963,36.57289,701 S MAIN ST,LONE PINE,CA,93545
8400600333,CMU,LAKE ARROWHEAD CHILDREN'S MUSEUM,9093363093, ,-117.18978,34.2493,28200 HIGHWAY 189,LAKE ARROWHEAD,CA,92352
8400600334,HST,IMMIGRATION MUSEUM,6192258908,HTTP://WWW.NEWAMERICANSMUSEUM.ORG/,-117.21317,32.73842,2825 DEWEY ROAD SUITE 102,SAN DIEGO,CA,92101
8400600337,SCI,IMAGINARIUM SCIENCE CENTER OF NEVADA COUNTY,5304786415, ,-121.02989,39.25249,112 NEVADA CITY HWY,NEVADA CITY,CA,95959
8400600341,HST,KIMBERLY CREST HOUSE AND GARDENS,9097922111,HTTP://KIMBERLYCREST.ORG/,-117.16971,34.03724,1325 PROSPECT DRIVE,REDLANDS,CA,92373
8400600344,HST,JACK LONDON STATE HISTORIC PARK,7079385216,HTTP://WWW.JACKLONDONPARK.COM/,-122.54405,38.35475,2400 LONDON RANCH ROAD,GLEN ELLEN,CA,95442
8400600348,HST,JOSS HOUSE MUSEUM,5308230373, ,-121.07768,38.89358,200 SACRAMENTO ST,AUBURN,CA,95603
8400600354,HST,LOMITA RAILROAD MUSEUM,3103266255,HTTP://WWW.LOMITA-RR.ORG,-118.31761,33.79393,PO BOX 339,LOMITA,CA,90717
8400600368,ART,HOBRECHT SPORTS ART,9499453283, ,-117.78943,33.54417,350 N COAST HWY,LAGUNA BEACH,CA,92651
8400600373,CMU,IMAGINE U CHILDREN'S MUSEUM,5597335975,HTTP://IMAGINEUMUSEUM.ORG/,-119.28524,36.33027,700 E MAIN ST,VISALIA,CA,93292
8400600381,HST,LOMPOC MUSEUM,8057363888,HTTP://WWW.LOMPOCMUSEUM.ORG,-120.4575,34.63705,200 S H ST,LOMPOC,CA,93436
8400600388,HST,HOLLYWOOD HERITAGE MUSEUM,3238744005, ,-118.33859,34.10104,1660 N HIGHLAND AVE,LOS ANGELES,CA,90028
8400600407,HST,GLBT HISTORY MUSEUM,4156211107,HTTP://WWW.GLBTHISTORY.ORG,-122.40099,37.78694,657 MISSION ST STE 300,SAN FRANCISC,CA,94105
8400600409,SCI,GRIFFITH OBSERVATORY,2134730800,HTTP://GRIFFITHOBSERVATORY.ORG/,-118.29973,34.12039,2800 E OBSERVATORY RD,LOS ANGELES,CA,90027
8400600410,HST,GEORGE WESTMORE RESEARCH LIBRARY AND MUSEUM,8185639878,HTTPS://WESTMOREMUSEUM.WORDPRESS.COM/,-118.40668,34.1693,12552 CUMPSTON ST,VALLEY VLG,CA,91607
8400600429,ART,FULLERTON ART MUSEUM,9095377373, ,-117.3301,34.17661,5500 UNIVERSITY PKWY,SAN BERNARDINO,CA,92407
8400600431,HST,GOLDEN STATE MUSEUM,5102344884,HTTP://WWW.GSMRM.ORG/,-122.38598,37.91467,900 DORNAN DRIVE,PT RICHMOND,CA,95814
8400600443,HST,FLYING LEATHERNECK MUSEUM,8586931723, ,-117.12276,32.88324,PO BOX 45316,SAN DIEGO,CA,92145
8400600444,BOT,FILOLI MANSION AND GARDENS,6503648300,HTTP://WWW.FILOLI.ORG,-122.30229,37.4686,86 CANADA RD,WOODSIDE,CA,94062
8400600449,ART,FULLERTON ART GALLERY,7147386545,HTTP://WWW.CITYOFFULLERTON.COM,-117.92217,33.87254,301 N POMONA AVE,FULLERTON,CA,92832
8400600460,BOT,CHULA VISTA NATURE CENTER,6194095900,HTTP://WWW.THELIVINGCOAST.ORG/,-117.11063,32.63871,1000 GUNPOWDER POINT DR,CHULA VISTA,CA,91910
8400600465,CMU,CHILDREN'S MUSEUM OF ORANGE COUNTY,9494283900,HTTP://PRETENDCITY.ORG/,-117.74236,33.64063,29 HUBBLE,IRVINE,CA,92614
8400600469,BOT,CONSERVATORY OF FLOWERS,4158312090,HTTP://WWW.CONSERVATORYOFFLOWERS.ORG,-122.46932,37.77025,100 J F KENNEDY DR,SAN FRANCISCO,CA,94118
8400600474,CMU,CHILDREN'S MUSEUM OF LOS ANGLES,8186869280, ,-118.39416,34.27793,11800 FOOTHILL BLVD,SYLMAR,CA,91342
8400600480,HST,EDWARD-DEAN MUSEUM AND GARDENS,9518452626,HTTP://WWW.EDWARD-DEANMUSEUM.ORG,-116.97635,33.9404,PO BOX 3095,BEAUMONT,CA,92223
8400600489,HST,COOPER REGIONAL HISTORY MUSEUM,9099828010,HTTP://WWW.COOPERMUSEUM.ORG,-117.6488,34.10263,719 N 2ND AVE,UPLAND,CA,91786
8400600496,ART,CORITA ART CENTER,3234662157,HTTPS://WWW.CORITA.ORG,-118.31074,34.10672,5515 FRANKLIN AVENUE,LOS ANGELES,CA,90028
8400600510,CMU,CHILDREN'S DISCOVERY MUSEUM,7607200737, ,-117.3506,33.16175,2787 STATE ST,CARLSBAD,CA,92008
8400600514,ART,CHAFFEY COMMUNITY MUSEUM OF ART,9094633733,HTTP://WWW.CHAFFEYMUSEUM.ORG,-117.6495,34.0625,217 S LEMON AVE,ONTARIO,CA,91739
8400600530,BOT,EHRMAN MANSION AND NATURE CENTER,5305253345,HTTP://WWW.PARKS.CA.GOV/?PAGE_ID=991,-120.13494,39.05024,7595 W LAKE BLVD,TAHOMA,CA,96142
8400600554,NAT,ALBINGER ARCHAEOLOGICAL MUSEUM,8056485823, ,-119.29911,34.28093,113 E MAIN ST,VENTURA,CA,93001
8400600569,ART,ANDERSON ART COLLECTION,6508545160,HTTP://WWW.AACOLLECTION.COM,-122.2006,37.42185,2440 SAND HILL RD,MENLO PARK,CA,94025
8400600577,HST,ALVARADO PARK, , ,-122.16414,37.76439,5755 MCBRYDE AVE,OAKLAND,CA,94605
8400600578,ART,CARNEGIE ART MUSEUM,8053858157,HTTP://WWW.CARNEGIEAM.ORG,-119.18099,34.19879,424 S C ST,OXNARD,CA,93030
8400600579,ART,ART CENTER SAN LUIS OBISPO,8055438562,HTTP://WWW.SLOMA.ORG,-120.66101,35.27968,PO BOX 813,SN LUIS OBIS,CA,93406
8400600581,HST,BANNING RESIDENCE MUSEUM,3105487777,HTTP://WWW.THEBANNINGMUSEUM.ORG,-118.2598,33.78909,401 EAST M STREET,WILMINGTON,CA,90744
8400600596,ART,BAKERSFIELD MUSEUM OF ART,8053237219,HTTP://WWW.BMOA.ORG/,-119.00897,35.37678,1930 R STREET,BAKERSFIELD,CA,93301
8400600604,ART,ASTO MUSEUM OF ART,3233438607,HTTP://ASTOMOA.ORG/,-118.18788,34.0845,4505 HUNTINGTON DR S,LOS ANGELES,CA,90032
8400600607,CMU,BOWERS KIDSEUM,7144801520,HTTP://WWW.BOWERS.ORG,-117.86764,33.76105,1802 N MAIN ST,SANTA ANA,CA,92706
8400600608,HST,ADAMSON HOUSE MUSEUM,3104568432,HTTP://WWW.ADAMSONHOUSE.ORG,-118.67889,34.03581,23200 PACIFIC COAST HWY,MALIBU,CA,90265
8400600613,HST,CALIFORNIA MEMORIAL MUSEUM,5592921981, ,-121.6135,39.09558,2118 NAURA CT,YUBA CITY,CA,95991
8400600615,ART,AFRICAN AMERICAN ART AND CULTURE,4152926172,HTTP://WWW.AAACC.ORG/INDEX.HTML,-122.43265,37.78052,1410 TURK ST,SAN FRANCISC,CA,94115
8400600616,HST,ARCHITECTURE AND DESIGN MUSEUM,3239329393,HTTP://APLUSD.ORG/,-118.35865,34.06221,5900 WILSHIRE BLVD STE 1,LOS ANGELES,CA,90036
8400600617,HST,ARTESIA SCHOOL MUSEUM,8057359910, ,-120.4575,34.63705,200 S H ST,LOMPOC,CA,93436
8400600622,ZAW,CABRILLO MARINE AQUARIUM,2135487563, ,-118.28595,33.71058,3720 STEPHEN WHITE DR,SAN PEDRO,CA,90731
8400600628,ART,BLITZSTEIN MUSEUM OF ART,3109101938,HTTP://WWW.BLITZSTEIN.COM,-118.36135,34.07893,428 N FAIRFAX AVE,LOS ANGELES,CA,90036
8400600630,ART,CANTOR ARTS CENTER STANFORD UNIV,6507234177,HTTP://MUSEUM.STANFORD.EDU,-122.17304,37.42546,328 LOMITA DR,STANFORD,CA,94305
