MID,DISCIPLINE,COMMONNAME,PHONE,WEBURL,LONGITUDE,LATITUDE,GSTREET,GCITY,GSTATE,GZIP5
8400100419,HSC,BIRMINGHAM HISTORICAL SOCIETY,2052511880,HTTP://BHISTORICAL.ORG,-86.78154,33.49589,556 OLDE ENGLISH LN,MOUNTAIN BRK,AL,35223
8400100423,HSC,TUSCALOOSA COUNTY PRESERVATION SOCIETY,2057586138,HTTP://WWW.HISTORICTUSCALOOSA.ORG/,-87.56643,33.20494,1010 GREENSBORO AVE,TUSCALOOSA,AL,35403
8400100424,HSC,EUFAULA HERITAGE ASSOCIATION,3346873793,HTTP://WWW.EUFAULAPILGRIMAGE.COM/,-85.14599,31.89681,340 N EUFAULA AVE,EUFAULA,AL,36072
8400100425,HSC,MARENGO COUNTY HISTORICAL SOCIETY, , ,-87.84868,32.49096,PO BOX 490,DEMOPOLIS,AL,36732
8400100428,HSC,ALABAMA DEPARTMENT OF ARCHIVES AND HISTORY,3343531936,HTTP://MUSEUM.ALABAMA.GOV,-86.291,32.37771,624 WASHINGTON AVE,MONTGOMERY,AL,36130
8400100429,HSC,HUNTSVILLE - MADISON COUNTY ATHLETIC HALL OF FAME, ,HTTP://WWW.HMCAHOF.COM/,-86.59342,34.72753,PO BOX 566,HUNTSVILLE,AL,35804
8400100430,HSC,ROEBUCK SPRINGS HISTORIC PRESERVATION SOCIETY, , ,-86.70574,33.57503,508 RIDGE RD,BIRMINGHAM,AL,35206
8400100433,HSC,ALABAMA BENCH AND BAR HISTORICAL SOCIETY, ,HTTP://ALABAMABENCHANDBAR.ORG/,-86.31101,32.37375,PO BOX 722,MONTGOMERY,AL,36104
8400100440,HSC,TALLAPOOSSEE HISTORICAL SOCIETY, , ,-85.73899,32.81459,151 PEARSON CIR,DADEVILLE,AL,36853
8400100441,HSC,TRIANA HISTORICAL SOCIETY, , ,-86.75223,34.66738,PO BOX 6021,HUNTSVILLE,AL,35813
8400100443,HSC,SAFE HOUSE MUSEUM,3346242030,HTTP://SAFEHOUSEMUSEUM.RURALSTUDIOBLOGS.ORG/SAFEHOUSEMUSEUM#_=_,-87.60943,32.69759,518 MARTIN LUTHER KING D,GREENSBORO,AL,36744
8400100444,HSC,MARENGO COUNTY HISTORY-ARCHIVES,3342890599,HTTP://WWW.MARENGOMUSEUM.COM/DEFAULT.HTM,-87.83766,32.51644,101 NORTH WALNUT AVENUE,DEMOPOLIS,AL,36732
8400100446,HSC,KILLEN HISTORICAL COMMISSION, , ,-87.55926,34.85189,9160 TURTLE POINT DRIVE,KILLEN,AL,35645
8400100447,HSC,ENDOWMENT FOR THE PRESERVATION 0F ELEVATING HISTORY, , ,-88.09607,30.67475,354 MORGAN AVE,MOBILE,AL,36606
8400100448,HSC,GURLEY HISTORICAL ASSOCIATION, , ,-86.43197,34.7027,PO BOX 154,GURLEY,AL,35748
8400100449,HSC,ASHVILLE MASONIC LODGE COUNCIL, , ,-86.27299,33.79484,99 STEVENS FARM RD,ASHVILLE,AL,35953
8400100451,HSC,HENRY COUNTY HISTORICAL GROUP, ,HTTPS://WWW.HCHG.ORG/,-85.21885,31.47599,5679 CR 53,ABBEVILLE,AL,36345
8400100453,HSC,MENTONE AREA PRESERVATION ASSOCIATION, ,HTTPS://WWW.FACEBOOK.COM/MENTONEAREAPRESERVATIONASSOCIATIONMAPA,-85.56267,34.53259,PO BOX 50,MENTONE,AL,35984
8400100454,HSC,LANIER HIGH SCHOOL HISTORIC SOCIETY, , ,-85.21922,32.86426,PO BOX 569,LANETT,AL,36863
8400100456,HSC,FORT MORGAN FOUNDATION,2515405447, ,-88.04213,30.69305,56 ST JOSEPH ST 11TH FLO,MOBILE,AL,36602
8400100458,HSC,MILDRED WARNER HOUSE,2055536200, ,-87.56158,33.2084,1925 8TH STREET,TUSCALOOSA,AL,35404
8400100463,HSC,RUSSELL CAVE NATIONAL MONUMENT,2564952672, ,-85.80641,34.98079,3729 COUNTY ROAD 98,BRIDGEPORT,AL,35740
8400100464,HSC,HORSESHOE BEND NATIONAL MILITARY PARK,2562347111, ,-85.68971,33.02137,11288 HORSESHOE BEND ROAD,DAVISTON,AL,36256
8400100465,HSC,LITTLE RIVER CANYON NATIONAL PRESERVE,2568459605, ,-85.70126,34.45604,4322 LITTLE RIVER TRAIL NE,FORT PAYNE,AL,35967
8400100468,HSC,TUSKEGEE INSTITUTE,3347276390, ,-85.70931,32.42834,1212 WEST MONTGOMERY ROAD,TUSKEGEE,AL,36088
8400200003,HSC,UNALASKA HISTORIC PRESERVATION COMMISSION,9075811483, ,-166.54126,53.87139,CITY GOVERNMENT OFFICE,UNALASKA,AK,99685
8400200006,HSC,SKAGWAY HISTORICAL MUSEUM & ARCHIVES,9079833420, ,-135.31356,59.45637,700 SPRING ST,SKAGWAY,AK,99840
8400200009,HSC,OSCAR ANDERSON HOUSE,9072742336,HTTP://WWW.AAHP-ONLINE.NET,-149.88169,61.22198,PO BOX 102205,ANCHORAGE,AK,99510
8400200010,HSC,RUSSIAN ORTHODOX MUSEUM,9072767257, ,-149.73354,61.19955,PO BOX 212315,ANCHORAGE,AK,99521
8400200022,HSC,EAGLE HISTORICAL SOCIETY,9075472325, ,-141.20294,64.78917,PO BOX 23,EAGLE,AK,99738
8400200028,HSC,BARANOV MUSEUM,9074865920,HTTP://WWW.BARANOVMUSEUM.ORG/,-152.39915,57.7885,101 E MARINE WAY,KODIAK,AK,99615
8400200032,HSC,TENAKEE HISTORICAL COLLECTION,9077362243,HTTP://WWW.TENAKEEHISTORICALCOLLECTION.ORG/,-135.21791,57.77996,PO BOX 633,TENAKEE SPGS,AK,99841
8400200037,HSC,PELELIO WAR HISOTIRCAL SOCIETY,9077455541,HTTP://WWW.PELELIUHISTORICAL.ORG,-149.22797,61.68606,9201 N SUN VALLEY DR,PALMER,AK,99645
8400200039,HSC,GUSTAVUS HISTORICAL ARCHIVES AND ANTIQUITIES,9076973042,HTTP://WWW.GUSTAVUSHISTORY.ORG,-136.97103,58.82437,PO BOX 14,GUSTAVUS,AK,99826
8400200040,HSC,KENAI HISTORICAL SOCIETY, , ,-151.23509,60.58442,PO BOX 1348,KENAI,AK,99611
8400200043,HSC,JESSE LEE HOME,9078658901, ,-149.38716,60.20885,PO BOX 737,SEWARD,AK,99664
8400200046,HSC,HOPE AND SUNRISE HISTORICAL SOCIETY,9077823740, ,-149.54407,60.88669,64851 SECOND STREET,HOPE,AK,99605
8400200052,HSC,WHALE PROJECT, ,HTTP://WWW.ALASKAWHALEPROJECT.ORG,-134.7312,58.37524,15225 POINT LOUISA RD,JUNEAU,AK,99801
8400200054,HSC,TREADWELL HISTORIC PRESERVATION & RESTORATION SOCIETY, ,HTTP://P3NLHCLUST404.SHR.PROD.PHX3.SECURESERVER.NET/SHAREDCONTENT/REDIRECT_0.HTML,-134.3996,58.27846,PO BOX 240584,DOUGLAS,AK,99824
8400200056,HSC,HAL HOPKINS WW II MEMORIAL, , ,-149.76884,61.19491,5929 CAMDEN CIR,ANCHORAGE,AK,99504
8400200060,HSC,CAPE DECISION LIGHTHOUSE SOCIETY, ,HTTP://CAPEDECISIONLIGHT.ORG/,-135.3427,57.05246,224 KATLIAN ST,SITKA,AK,99835
8400200061,HSC,RIO GRANDE MODELING & HISTORICAL SOCIETY,6142995064,HTTP://WWW.DRGW.ORG/,-104.75644,38.89506,PO BOX 25114,COLORADO SPG,CO,80936
8400200063,HSC,HISTORIC HALL, , ,-147.82945,64.85079,PO BOX 80589,FAIRBANKS,AK,99708
8400200064,HSC,HUBBELL FAMILY HISTORICAL SOCIETY, ,HTTP://HUBBELL.ORG/,-151.23509,60.58442,PO BOX 1390,KENAI,AK,99611
8400200069,HSC,BRISTOL BAY HISTORICAL SOCIETY, , ,-156.71037,58.85984,PO BOX 276,NAKNEK,AK,99633
8400200070,HSC,CHILKAT VALLEY HISTORICAL SOCIETY,9077662366, ,-135.47365,59.24675,11 MAIN STREET,HAINES,AK,99827
8400200072,HSC,WESTERN HISTORY ASSOCIATION,9074746508,HTTP://WESTERNHISTORYASSOCIATION.ORG/,-147.87837,64.81712,605 GRUENING,FAIRBANKS,AK,99775
8400200075,HSC,GLENN HIGHWAY SCENIC BYWAY ASSOCIATION, ,HTTP://WWW.GLENNHIGHWAY.ORG/,-149.52682,61.31504,PO BOX 773423,EAGLE RIVER,AK,99577
8400200077,HSC,RUSSIAN ORTHODOX SACRED SITES IN ALASKA,9076443463, ,-149.73354,61.19955,PO BOX 212315,ANCHORAGE,AK,99521
8400200081,HSC,GOLDBELT HERITAGE FOUNDATION,9077901424, ,-134.47205,58.33036,3200 HOSPITAL DRIVE SUITE 203,JUNEAU,AK,99801
8400200083,HSC,MCKINLEY HISTORICAL SOCIETY & MUSEUM, , ,-149.87975,61.1804,240 E TUDOR RD,ANCHORAGE,AK,99503
8400200084,HSC,ALASKA LIGHTHOUSE ASSOCIATION, , ,-134.40583,58.28299,2116 B 2ND ST,DOUGLAS,AK,99824
8400200088,HSC,SAXMAN, , ,-131.68901,55.38073,ROUTE 2 BOX 1 - SAXMAN,KETCHIKAN,AK,99901
8400200092,HSC,TANANA YUKON HISTORICAL SOCIETY,9074558947,HTTP://WWW.FAIRBANKS-TYHS.ORG/,-147.71869,64.84339,535 2ND AVE,FAIRBANKS,AK,99707
8400200096,HSC,ALASKA HISTORICAL MUSEUM, ,HTTP://WWW.ALASKAMUSEUM.ORG,-149.85049,61.21785,1675 E 5TH AVE,ANCHORAGE,AK,99501
8400200097,HSC,COPPER VALLEY HISTORICAL SOCIETY,9078225285, ,-145.38294,61.92025,101 LOOP RD,COPPER CENTER,AK,99573
8400200099,HSC,CIRCLE DISTRICT HISTORICAL SOCIETY,9075201893,HTTP://WWW.CDHS.US,-145.14026,65.34556,PO BOX 30189,CENTRAL,AK,99730
8400200100,HSC,SITKA HISTORICAL SOCIETY, ,HTTP://WWW.SITKAHISTORY.ORG,-135.34093,57.04922,330 HARBOR DR,SITKA,AK,99835
8400200109,HSC,ALPINE HISTORICAL SOCIETY,9077457000, ,-148.38192,61.76392,PO BOX 266,SUTTON,AK,99674
8400200111,HSC,TOCHAK HISTORICAL SOCIETY,9075243016, ,-154.94429,62.91264,123 TAKOTNA AVENUE,MCGRATH,AK,99627
8400200112,HSC,MCCARTHY-KENNICOTT HISTORICAL MUSEUM,9072594550, ,-145.52846,62.1077,PO BOX MXY,GLENNALLEN,AK,99588
8400200113,HSC,TALKEETNA HISTORICAL SOCIETY,9077332487,HTTP://WWW.TALKEETNAHISTORICALSOCIETY.ORG,-149.90017,62.1755,TALKEETNA SPUR RD,TALKEETNA,AK,99676
8400200114,HSC,GASTINEAU CHANNEL HISTORICAL SOCIETY,9075865338, ,-134.39819,58.30836,1001 BASIN RD,JUNEAU,AK,99802
8400200119,HSC,PALMER HISTORICAL SOCIETY,9077451935,HTTP://WWW.PALMERHISTORICALSOCIETY.ORG,-149.11008,61.59873,316 EAST ELMWOOD AVENUE,PALMER,AK,99645
8400200120,HSC,SOLDOTNA HISTORICAL SOCIETY AND MUSEUM,9072623832,HTTP://WWW.ALASKA.ORG/DETAIL/SOLDOTNA-HISTORICAL-SOCIETY-MUSEUM,-151.0871,60.4771,461 CENTENNIAL PARK ROAD,SOLDOTNA,AK,99669
8400200121,HSC,ANCHORAGE HISTORIC PROPERTIES,9072743600, ,-149.89524,61.21978,645 WEST 3RD AVENUE,ANCHORAGE,AK,99501
8400200122,HSC,WHITESTONE FARMS,9078033075, ,-145.7709,64.10761,MILE 275 RICHARDSON HIGHWAY,DELTA JUNCTION,AK,99737
8400200131,HSC,ALASKA NATIONAL GUARD HISTORICAL HOLDING-MUSEUM, , ,-149.68711,61.25315,PO BPX 5800,FORT RICHARDSON,AK,99505
8400200132,HSC,ANCHORAGE GENEALOGICAL SOCIETY, ,HTTP://WWW.ANCHORAGEGENEALOGY.ORG/,-149.89178,61.18495,PO BOX 242294,ANCHORAGE,AK,99524
8400200134,HSC,CHUGIAK-EAGLE RIVER HISTORICAL SOCIETY,9076884706,HTTP://WWW.CERHS.ORG/,-149.47465,61.38967,18606 OLD GLENN HIGHWAY,CHUGIAK,AK,99567
8400200136,HSC,CHILKAT INDIAN VILLAGE,9077675505,HTTP://CHILKATINDIANVILLAGE.ORG,-135.47365,59.24675,32 CHILKAT AVE,KLUKWAN,AK,99827
8400200142,HSC,VALDEZ HISTORICAL PRESERVATION AND RESTORATION COMMITTEE, , ,-146.21652,61.10482,PO BOX 882,VALDEZ,AK,99686
8400200143,HSC,ALASKA EDUCATORS HISTORICAL SOCIETY,2142472478, ,-151.26597,60.5628,214 BIRCH ST,KENAI,AK,99611
8400200145,HSC,CAPE ST ELIAS LIGHTKEEPERS ASSOCIATION,9074245182, ,-147.99241,60.07439,PO BOX 1023,CORDOVA,AK,99574
8400200146,HSC,IDITAROD NATIONAL HISTORIC TRAIL,9072747165, ,-149.92363,61.19811,2323 HIALEAH DRIVE,ANCHORAGE,AK,99664
8400200151,HSC,KASILOF REGIONAL HISTORICAL ASSOCIATION,9072622999,HTTP://WWW.KASILOFHISTORICALSOCIETY.ORG/,-151.28922,60.33002,MILE 75 KALIFORNSKY BEACH ROAD,KASILOF,AK,99610
8400200152,HSC,ALUTIIQ HERITAGE ENDOWMENT,9075612668, ,-149.88518,61.18152,4300 B ST,ANCHORAGE,AK,99503
8400200157,HSC,KODIAK HISTORICAL SOCIETY,9074865920,HTTP://WWW.BARANOVMUSEUM.ORG/,-152.39915,57.7885,101 E MARINE WAY,KODIAK,AK,99615
8400200159,HSC,TONGASS HISTORICAL SOCIETY,9072255600, ,-131.64029,55.34242,629 DOCK ST,KETCHIKAN,AK,99901
8400200160,HSC,RESURRECTION BAY HISTORICAL SOCIETY, , ,-149.38716,60.20885,239 SIXTH AVENUE,SEWARD,AK,99664
8400200161,HSC,PIONEERS OF ALASKA,9074431907,HTTP://WWW.PIONEERSOFALASKA.ORG/,-165.41115,64.49805,IGLOO # # 1,NOME,AK,99762
8400200163,HSC,CORDOVA HISTORICAL SOCIETY,9074246665,HTTP://WWW.CORDOVAMUSEUM.ORG,-147.99241,60.07439,622 1ST ST,CORDOVA,AK,99574
8400200166,HSC,KAKE TRIBAL HERITAGE FOUNDATION,9077853165,HTTP://KAKETRIBALCORPORATION.COM/,-133.94876,56.97824,PO BOX 317,KAKE,AK,99830
8400200176,HSC,WRANGELL-ST. ELIAS NATIONAL PARK,9078227247, ,-145.38294,61.92025,1068 RICHARDSON HWY,COPPER CENTER,AK,99573
8400200177,HSC,DENALI NATIONAL PARK AND PRESERVE,9076839536, ,-150.90305,63.62586,PO BOX 212,DENALI PARK,AK,99755
8400200178,HSC,GATES OF THE ARCTIC NATIONAL PARK AND PRESERVE,9074550632, ,-147.83878,64.84911,4175 GEIST ROAD,FAIRBANKS,AK,99709
8400200179,HSC,YUKON-CHARLEY RIVERS NATIONAL PRESERVE,9074550632, ,-147.83878,64.84911,4175 GEIST ROAD,FAIRBANKS,AK,99709
8400200180,HSC,GLACIER BAY NATIONAL PARK & PRESERVE,9076972230, ,-136.97103,58.82437,PO BOX 140,GUSTAVUS,AK,99826
8400200181,HSC,KATMAI NATIONAL PARK AND PRESERVE,9072463305, ,-156.65631,58.70992,PO BOX 7,KING SALMON,AK,99613
8400200182,HSC,WESTERN ARCTIC NATIONAL PARKLANDS,9074423890, ,-162.59957,66.8985,PO BOX 1029,KOTZEBUE,AK,99752
8400200183,HSC,LAKE CLARK NATIONAL PARK AND PRESERVE,9077812218, ,-154.5406,60.36206,GENERAL DELIVERY,PORT ALSWORTH,AK,99653
8400200184,HSC,KENAI FJORDS NATIONAL PARK HEADQUARTERS,9074220500, ,-149.38716,60.20885,PO BOX 1727,SEWARD,AK,99664
8400200185,HSC,SITKA NATIONAL HISTORICAL PARK,9077470141, ,-135.31966,57.04892,106 METLAKATLA STREET,SITKA,AK,99835
8400200186,HSC,KLONDIKE GOLD RUSH NATIONAL HISTORICAL PARK,9079832921, ,-135.31356,59.45637,PO BOX 517,SKAGWAY,AK,99840
8400400004,HSC,YUMA TERRITORIAL PRISON STATE HISTORIC PARK,9287834771,HTTP://WWW.YUMAPRISON.ORG/,-114.626,32.68676,1 PRISON HILL RD,YUMA,AZ,85366
8400400005,HSC,VERDE HISTORICAL MUSEUM,9286342868,HTTP://WWW.CLEMENCEAUMUSEUM.COM/,-112.02742,34.73992,1 N WILLARD,COTTONWOOD,AZ,86326
8400400016,HSC,TOMBSTONE COURTHOUSE STATE HISTORIC PARK,5204573311,HTTP://TOMBSTONECOURTHOUSE.COM/,-110.04318,31.69404,223 E TOUGHNUT ST,TOMBSTONE,AZ,85638
8400400018,HSC,SHOW LOW HISTORICAL SOCIETY MUSEUM,9285327115,HTTP://WWW.SHOWLOWMUSEUM.COM/,-110.03623,34.25274,561 E DEUCE OF CLUBS,SHOW LOW,AZ,85902
8400400023,HSC,ROUTE 66 MUSEUM,9287539889, ,-114.05508,35.18888,PO BOX 66,KINGMAN,AZ,86402
8400400029,HSC,PINAL COUNTY HISTORICAL SOCIETY MUSEUM,5208684382,HTTP://WWW.PINALCOUNTYHISTORICALMUSEUM.ORG/,-111.40765,33.04836,715 S MAIN ST,FLORENCE,AZ,85132
8400400030,HSC,RIORDAN STATE HISTORIC PARK,9287794395,HTTP://AZSTATEPARKS.COM/PARKS/RIMA/,-111.66015,35.18998,409 WEST RIORDAN ROAD,FLAGSTAFF,AZ,86001
8400400038,HSC,MUHEIM HERITAGE HOUSE,5204327698,HTTP://WWW.BISBEEMUSEUM.ORG/BMMUHEIM.HTML,-109.90657,31.40365,207 YOUNGBLOOD AVE,BISBEE,AZ,85603
8400400044,HSC,MESA HISTORICAL MUSEUM,4808357658,HTTP://WWW.MESAHISTORICALMUSEUM.ORG/,-111.83136,33.41803,PO BOX 582,MESA,AZ,85211
8400400045,HSC,MCFARLAND HISTORICAL STATE PARK, ,HTTP://AZSTATEPARKS.COM/PARKS/MCFA/INDEX.HTML,-111.35848,33.01916,24 WEST RUGGLES,FLORENCE,AZ,85232
8400400052,HSC,JEROME STATE HISTORIC PARK,9286345381,HTTP://AZSTATEPARKS.COM/PARKS/JERO/INDEX.HTML,-112.11387,34.74987,100 DOUGLAS ROAD,JEROME,AZ,86331
8400400053,HSC,GILBERT HISTORICAL MUSEUM,4809261577,HTTP://WWW.GILBERTHISTORICALMUSEUM.ORG/,-111.78654,33.34933,PO BOX 1484,GILBERT,AZ,85299
8400400058,HSC,FORT VERDE STATE HISTORIC PARK,9285673275,HTTP://AZSTATEPARKS.COM/PARKS/FOVE/INDEX.HTML,-111.85105,34.56395,125 E HOLLAMON ST,CAMP VERDE,AZ,86322
8400400061,HSC,RIVER OF TIME MUSEUM,4808372612,HTTP://WWW.RIVEROFTIMEMUSEUM.ORG,-111.72147,33.60509,12901 N LA MONTANA DR,FOUNTAIN HILLS,AZ,85268
8400400074,HSC,CHANDLER HISTORICAL MUSEUM,4807822717,HTTP://WWW.CHANDLERMUSEUM.ORG,-111.83867,33.30463,PO BOX 926,CHANDLER,AZ,85244
8400400076,HSC,COCHISE COUNTY HISTORICAL SOCIETY,5203645226,HTTP://WWW.COCHISECOUNTYHISTORY.ORG/,-109.55036,31.35079,PO BOX 818,DOUGLAS,AZ,85608
8400400082,HSC,BISBEE MINING & HISTORICAL MUSEUM,6024327071,HTTP://WWW.BISBEEMUSEUM.ORG/,-109.90657,31.40365,PO BOX 14,BISBEE,AZ,85603
8400400084,HSC,ARIZONA HISTORICAL SOCIETY,9287746272,HTTP://WWW.ARIZONAHISTORICALSOCIETY.ORG,-111.65579,35.22355,2340 N FT VALLEY ROAD,FLAGSTAFF,AZ,86001
8400400086,HSC,ARIZONA HISTORICAL SOCIETY MUSEUM AT PAPAGO PARK, , ,-111.93528,33.45059,1300 N COLLEGE AVENUE,TEMPE,AZ,85281
8400400095,HSC,ARIZONA HISTORICAL SOCIETY SOUTHERN DIVISION,4809290292,HTTP://WWW.ARIZONAHISTORICALSOCIETY.ORG,-110.95736,32.23308,949 E 2ND ST,TUCSON,AZ,85719
8400400097,HSC,ARIZONA HISTORICAL SOCIETY RIO COLORADO DIVISION,9287821841,HTTP://WWW.ARIZONAHISTORICALSOCIETY.ORG,-114.61968,32.72335,240 S MADISON,YUMA,AZ,85364
8400400105,HSC,NOVA ROMA, , ,-111.97811,33.46134,1241 N 48TH ST APT 110,PHOENIX,AZ,85008
8400400106,HSC,LITCHFIELD PARK SCOUT LODGE PRESERVATION, , ,-112.35845,33.50319,610 N OLD LITCHFIELD RD,LITCHFIELD P,AZ,85340
8400400108,HSC,PRIDE SOCIETY,9283592583,HTTP://WWW.DUNCANPRIDESOCIETY.ORG/,-109.1579,32.83536,20 CROTTS LN,DUNCAN,AZ,85534
8400400110,HSC,ANZA SOCIETY, ,HTTP://WWW.ANZASOCIETY.ORG/,-110.95903,32.42622,12112 RANCHO VISTOSO BLVD SUITE 150 PMB 146,ORO VALLEY,AZ,85755
8400400114,HSC,CLARKDALE HISTORICAL SOCIETY AND MUSEUM,9286491198, ,-112.05514,34.75492,900 N 1ST ST,CLARKDALE,AZ,86324
8400400117,HSC,TUCSON CHINESE HISTORICAL SOCIETY, , ,-110.97095,32.22093,10 E BROADWAY BLVD,TUCSON,AZ,85701
8400400126,HSC,MCFARLAND HISTORICAL STATE PARK, , ,-111.87981,33.34545,2149 W CHEYENNE DR,CHANDLER,AZ,85224
8400400134,HSC,VAIL PRESERVATION SOCIETY,5202473838,HTTP://VAILPRESERVATIONSOCIETY.ORG/,-110.71569,32.00882,PO BOX 982,VAIL,AZ,85641
8400400137,HSC,NAVAJO COUNTY HISTORICAL SOCIETY, , ,-110.15154,34.91205,E ARIZONA ST COURT HOUSE,HOLBROOK,AZ,86025
8400400138,HSC,CASA GRANDE VALLEY HISTORICAL SOCIETY,5208362223, ,-111.75394,32.87963,110 W FLORENCE BLVD,CASA GRANDE,AZ,85122
8400400140,HSC,MESA HISTORICAL AND ARCHEOLOGICAL SOCIETY,4808352286,HTTP://WWW.MESAHISTORICALMUSEUM.ORG,-111.82988,33.41478,51 EAST MAIN STREET,MESA,AZ,85211
8400400141,HSC,TUBAC HISTORICAL SOCIETY,5203982020,HTTP://THS-TUBAC.ORG/,-111.04793,31.61326,5 PLACITA DE ANZA,TUBAC,AZ,85646
8400400146,HSC,TRUE WEST PRESERVATION SOCIETY, , ,-111.96545,33.78507,6702 EAST CAVE CREEK ROA,CAVE CREEK,AZ,85331
8400400151,HSC,JEFFERSON PARK, ,HTTP://JEFFERSONPARK.INFO/,-110.94024,32.23545,PO BOX 41243,TUCSON,AZ,85717
8400400156,HSC,NATURAL HISTORY NETWORK, , ,-68.25552,44.3969,PO BOX 533,BAR HARBOR,ME,4609
8400400161,HSC,MARANA HERITAGE CONSERVANCY,5205725601,HTTP://WWW.MARANAHERITAGE.ORG/,-111.21143,32.44827,11555 W CIVIC CENTER DR,MARANA,AZ,85653
8400400162,HSC,VETERANS HERITAGE PROJECT, ,HTTP://VETERANSHERITAGE.ORG/,-111.92276,33.82411,PO BOX 1297,CAREFREE,AZ,85377
8400400163,HSC,SOUTHWEST CIVIL WAR ASSOCIATION, ,HTTP://WWW.SWCWA.COM/,-112.20974,33.74653,28987 N 70TH DR,PEORIA,AZ,85383
8400400164,HSC,SURPRISE HISTORICAL SOCIETY, ,HTTP://WWW.SURPRISEAZHISTORICALSOCIETY.ORG,-112.40087,33.66491,20004 N WINDOW ROCK DRIVE,SURPRISE,AZ,85374
8400400166,HSC,NACO HERITAGE ALLIANCE, , ,-110.28595,31.53243,1359 KATHERINE DR,SIERRA VISTA,AZ,85635
8400400168,HSC,TUCSONS BIRTHPLACE,5207779270,HTTP://WWW.TUCSONSBIRTHPLACE.ORG/,-110.9685,32.22064,PO BOX 1228,TUCSON,AZ,85702
8400400169,HSC,SONORAN DESERT NATIONAL MONUMENT,6025700658,HTTP://WWW.SONORANDESERTFRIENDS.ORG/,-112.0739,33.45377,PO BOX 13252,PHOENIX,AZ,85050
8400400170,HSC,MAMMOTH HISTORICAL SOCIETY, ,HTTPS://MAMMOTHHISTORY.WORDPRESS.COM/,-110.64582,32.70968,PO BOX 748,MAMMOTH,AZ,85618
8400400171,HSC,CASA GRANDE RUINS, , ,-111.22852,32.50189,32068 E GRAND VALLEY DR,MARANA,AZ,85658
8400400174,HSC,MARICOPA HISTORICAL SOCIETY, ,HTTP://WWW.MHS50.COM/,-112.01212,33.06297,41600 W SMITH-ENKE ROAD,MARICOPA,AZ,85139
8400400178,HSC,TOVREA CARRARO SOCIETY,6022563321,HTTP://WWW.TOVREACASTLETOURS.COM/,-111.9752,33.45095,5025 E VAN BUREN STREEY,PHOENIX,AZ,85082
8400400179,HSC,WICKENBURG HISTORICAL PRESERVATION SOCIETY,9286845603,HTTP://WWW.WICKENBURGHISTORY.COM/,-112.74688,33.96313,PO BOX 1341,WICKENBURG,AZ,85358
8400400180,HSC,UNITED STATES COAST GUARD LIGHTSHIP SAILORS ASSOCIATION, , ,-72.28939,42.15495,7 RIDGE RD,PALMER,MA,1069
8400400183,HSC,OLD PEARCE PRESERVATION ASSOCIATION,5208264756, ,-109.69889,31.90385,PO BOX 776,PEARCE,AZ,85625
8400400184,HSC,B-26 MARAUDER HISTORICAL SOCIETY, , ,-110.90675,32.21547,3900 E TIMROD ST,TUCSON,AZ,85711
8400400190,HSC,RUBY MINES RESTORATION PROJECT, ,HTTP://WWW.RUBYMINERESTORATION.ORG/,-111.11443,32.38486,PO BOX 1890,CORTARO,AZ,85652
8400400191,HSC,OVI MOHAWK ASSOCIATION, , ,-111.04977,31.75215,3100 ELEPHANT HEAD RD,GREEN VALLEY,AZ,85622
8400400192,HSC,SAN MANUEL HISTORICAL SOCIETY,5203854360, ,-110.63582,32.60531,PO BOX 742,SAN MANUEL,AZ,85631
8400400193,HSC,CROWN KING HISTORICAL SOCIETY, ,HTTP://WWW.CROWNKINGHISTORICALSOCIETY.ORG/,-112.30557,34.21902,PO BOX 254,CROWN KING,AZ,86343
8400400194,HSC,ARIZONA COWBOY SYMPOSIUM ASSOCIATION, , ,-111.02985,32.27082,3505 N CAMINO DE VISTA,TUCSON,AZ,85745
8400400196,HSC,KINGMAN VETERANS MEMORIAL TRUST, ,HTTP://WWW.GOKINGMAN.COM/EVENT-MEMORIAL-DAY-PROGRAM-2014,-114.0314,35.20466,1901 MAIN ST,KINGMAN,AZ,86401
8400400197,HSC,CHINO VALLEY HISTORICAL SOCIETY,9286361622,HTTP://WWW.CVAZHS.ORG/,-112.48538,34.76301,PO BOX 4154,CHINO VALLEY,AZ,86323
8400400202,HSC,PIMA COUNTY GENEALOGY SOCIETY, , ,-110.88393,32.22463,PO BOX 16421,TUCSON,AZ,85732
8400400205,HSC,INDIAN RIDGE HISTORIC DISTRICT,7738811675, ,-110.84318,32.25285,2520 N INDIAN RIDGE DR,TUCSON,AZ,85715
8400400207,HSC,ARIZONA COUNCIL FOR HISTORY EDUCATION, ,HTTP://WWW.AZHISTORYCOUNCIL.ORG/,-111.943,33.43681,PO BOX 742,TEMPE,AZ,85280
8400400211,HSC,BOUSE GENEALOGICAL SOCIETY, ,HTTP://BOUSEGENIES.WEEBLY.COM/,-114.0046,33.93334,PO BOX 624,BOUSE,AZ,85325
8400400214,HSC,AMERICAN AVIATION HISTORICAL SOCIETY PHOENIX WING, , ,-111.87388,33.36615,1858 W NAVARRO AVE,MESA,AZ,85202
8400400215,HSC,SAN PEDRO VALLEY ARTS AND HISTORICAL SOCIETY,5205863070,HTTP://MYEVENT.COM/CONTENT.PHP?CONTENTID=PAGE_NOT_FOUND,-110.29461,31.9677,180 S SAN PEDRO ST,BENSON,AZ,85602
